FirstName,LastName,Company,Email,Phone,LeadSource,Status
First8812,Last8812,Company_8812,user8812@example.com,555-246-7868,Web,Working - Contacted
First8813,Last8813,Company_8813,user8813@example.com,555-554-5690,Partner,Closed - Converted
First8814,Last8814,Company_8814,user8814@example.com,555-333-2238,Web,Closed - Converted
First8815,Last8815,Company_8815,user8815@example.com,555-483-1215,Web,Working - Contacted
First8816,Last8816,Company_8816,user8816@example.com,555-002-7015,Web,Open - Not Contacted
First8817,Last8817,Company_8817,user8817@example.com,555-671-9793,Web,Closed - Converted
First8818,Last8818,Company_8818,user8818@example.com,555-898-1398,Referral,Working - Contacted
First8819,Last8819,Company_8819,user8819@example.com,555-450-6904,Partner,Closed - Converted
First8820,Last8820,Company_8820,user8820@example.com,555-699-2875,Referral,Open - Not Contacted
First8821,Last8821,Company_8821,user8821@example.com,555-571-4562,Referral,Working - Contacted
First8822,Last8822,Company_8822,user8822@example.com,555-974-7005,Referral,Working - Contacted
First8823,Last8823,Company_8823,user8823@example.com,555-738-4964,Web,Open - Not Contacted
First8824,Last8824,Company_8824,user8824@example.com,555-026-9492,Partner,Open - Not Contacted
First8825,Last8825,Company_8825,user8825@example.com,555-302-5158,Referral,Working - Contacted
First8826,Last8826,Company_8826,user8826@example.com,555-499-7472,Partner,Open - Not Contacted
First8827,Last8827,Company_8827,user8827@example.com,555-966-3023,Web,Working - Contacted
First8828,Last8828,Company_8828,user8828@example.com,555-204-2523,Web,Working - Contacted
First8829,Last8829,Company_8829,user8829@example.com,555-983-6221,Partner,Working - Contacted
First8830,Last8830,Company_8830,user8830@example.com,555-868-4397,Referral,Open - Not Contacted
First8831,Last8831,Company_8831,user8831@example.com,555-919-5135,Web,Working - Contacted
First8832,Last8832,Company_8832,user8832@example.com,555-295-9269,Referral,Closed - Converted
First8833,Last8833,Company_8833,user8833@example.com,555-382-2569,Web,Closed - Converted
First8834,Last8834,Company_8834,user8834@example.com,555-359-3020,Partner,Open - Not Contacted
First8835,Last8835,Company_8835,user8835@example.com,555-497-8385,Partner,Open - Not Contacted
First8836,Last8836,Company_8836,user8836@example.com,555-731-6109,Referral,Open - Not Contacted
First8837,Last8837,Company_8837,user8837@example.com,555-689-4895,Partner,Open - Not Contacted
First8838,Last8838,Company_8838,user8838@example.com,555-630-9827,Partner,Open - Not Contacted
First8839,Last8839,Company_8839,user8839@example.com,555-441-7905,Web,Closed - Converted
First8840,Last8840,Company_8840,user8840@example.com,555-867-6363,Web,Closed - Converted
First8841,Last8841,Company_8841,user8841@example.com,555-982-4321,Referral,Closed - Converted
First8842,Last8842,Company_8842,user8842@example.com,555-153-1182,Web,Closed - Converted
First8843,Last8843,Company_8843,user8843@example.com,555-232-3023,Partner,Open - Not Contacted
First8844,Last8844,Company_8844,user8844@example.com,555-561-0835,Web,Working - Contacted
First8845,Last8845,Company_8845,user8845@example.com,555-495-4100,Referral,Open - Not Contacted
First8846,Last8846,Company_8846,user8846@example.com,555-118-8524,Referral,Closed - Converted
First8847,Last8847,Company_8847,user8847@example.com,555-390-9220,Web,Closed - Converted
First8848,Last8848,Company_8848,user8848@example.com,555-779-1404,Web,Open - Not Contacted
First8849,Last8849,Company_8849,user8849@example.com,555-511-1934,Web,Working - Contacted
First8850,Last8850,Company_8850,user8850@example.com,555-148-5083,Partner,Working - Contacted
First8851,Last8851,Company_8851,user8851@example.com,555-768-3017,Web,Working - Contacted
First8852,Last8852,Company_8852,user8852@example.com,555-656-1297,Web,Working - Contacted
First8853,Last8853,Company_8853,user8853@example.com,555-313-0871,Web,Working - Contacted
First8854,Last8854,Company_8854,user8854@example.com,555-357-3421,Partner,Closed - Converted
First8855,Last8855,Company_8855,user8855@example.com,555-219-7619,Referral,Working - Contacted
First8856,Last8856,Company_8856,user8856@example.com,555-341-8468,Partner,Working - Contacted
First8857,Last8857,Company_8857,user8857@example.com,555-844-8877,Web,Working - Contacted
First8858,Last8858,Company_8858,user8858@example.com,555-214-7746,Web,Working - Contacted
First8859,Last8859,Company_8859,user8859@example.com,555-882-0138,Partner,Working - Contacted
First8860,Last8860,Company_8860,user8860@example.com,555-760-4813,Partner,Open - Not Contacted
First8861,Last8861,Company_8861,user8861@example.com,555-966-4499,Referral,Closed - Converted
First8862,Last8862,Company_8862,user8862@example.com,555-956-9045,Web,Closed - Converted
First8863,Last8863,Company_8863,user8863@example.com,555-458-9055,Web,Open - Not Contacted
First8864,Last8864,Company_8864,user8864@example.com,555-515-3616,Partner,Closed - Converted
First8865,Last8865,Company_8865,user8865@example.com,555-027-6095,Web,Closed - Converted
First8866,Last8866,Company_8866,user8866@example.com,555-965-0233,Referral,Open - Not Contacted
First8867,Last8867,Company_8867,user8867@example.com,555-491-1951,Web,Open - Not Contacted
First8868,Last8868,Company_8868,user8868@example.com,555-944-0854,Web,Open - Not Contacted
First8869,Last8869,Company_8869,user8869@example.com,555-345-3993,Partner,Closed - Converted
First8870,Last8870,Company_8870,user8870@example.com,555-479-8769,Referral,Open - Not Contacted
First8871,Last8871,Company_8871,user8871@example.com,555-379-0610,Partner,Closed - Converted
First8872,Last8872,Company_8872,user8872@example.com,555-681-0023,Partner,Working - Contacted
First8873,Last8873,Company_8873,user8873@example.com,555-645-8030,Partner,Closed - Converted
First8874,Last8874,Company_8874,user8874@example.com,555-314-8849,Partner,Working - Contacted
First8875,Last8875,Company_8875,user8875@example.com,555-828-9056,Partner,Open - Not Contacted
First8876,Last8876,Company_8876,user8876@example.com,555-246-7224,Partner,Closed - Converted
First8877,Last8877,Company_8877,user8877@example.com,555-425-5213,Referral,Closed - Converted
First8878,Last8878,Company_8878,user8878@example.com,555-239-0871,Referral,Closed - Converted
First8879,Last8879,Company_8879,user8879@example.com,555-233-1656,Partner,Open - Not Contacted
First8880,Last8880,Company_8880,user8880@example.com,555-193-3042,Web,Closed - Converted
First8881,Last8881,Company_8881,user8881@example.com,555-257-8199,Partner,Closed - Converted
First8882,Last8882,Company_8882,user8882@example.com,555-429-5558,Referral,Working - Contacted
First8883,Last8883,Company_8883,user8883@example.com,555-510-8463,Referral,Closed - Converted
First8884,Last8884,Company_8884,user8884@example.com,555-314-2215,Referral,Closed - Converted
First8885,Last8885,Company_8885,user8885@example.com,555-149-5176,Partner,Closed - Converted
First8886,Last8886,Company_8886,user8886@example.com,555-769-2597,Web,Open - Not Contacted
First8887,Last8887,Company_8887,user8887@example.com,555-696-0255,Referral,Open - Not Contacted
First8888,Last8888,Company_8888,user8888@example.com,555-712-9668,Referral,Open - Not Contacted
First8889,Last8889,Company_8889,user8889@example.com,555-678-9772,Referral,Working - Contacted
First8890,Last8890,Company_8890,user8890@example.com,555-715-6810,Web,Open - Not Contacted
First8891,Last8891,Company_8891,user8891@example.com,555-296-3077,Referral,Closed - Converted
First8892,Last8892,Company_8892,user8892@example.com,555-346-7453,Referral,Working - Contacted
First8893,Last8893,Company_8893,user8893@example.com,555-920-9826,Referral,Working - Contacted
First8894,Last8894,Company_8894,user8894@example.com,555-287-7827,Web,Working - Contacted
First8895,Last8895,Company_8895,user8895@example.com,555-492-3943,Referral,Working - Contacted
First8896,Last8896,Company_8896,user8896@example.com,555-171-3688,Web,Open - Not Contacted
First8897,Last8897,Company_8897,user8897@example.com,555-333-4558,Partner,Open - Not Contacted
First8898,Last8898,Company_8898,user8898@example.com,555-645-2609,Referral,Closed - Converted
First8899,Last8899,Company_8899,user8899@example.com,555-623-5374,Web,Working - Contacted
First8900,Last8900,Company_8900,user8900@example.com,555-915-4487,Partner,Open - Not Contacted
First8901,Last8901,Company_8901,user8901@example.com,555-021-5109,Web,Working - Contacted
First8902,Last8902,Company_8902,user8902@example.com,555-946-5482,Web,Open - Not Contacted
First8903,Last8903,Company_8903,user8903@example.com,555-674-0806,Referral,Open - Not Contacted
First8904,Last8904,Company_8904,user8904@example.com,555-307-5362,Partner,Open - Not Contacted
First8905,Last8905,Company_8905,user8905@example.com,555-123-7045,Partner,Closed - Converted
First8906,Last8906,Company_8906,user8906@example.com,555-123-3064,Web,Working - Contacted
First8907,Last8907,Company_8907,user8907@example.com,555-428-0309,Web,Closed - Converted
First8908,Last8908,Company_8908,user8908@example.com,555-499-7794,Web,Working - Contacted
First8909,Last8909,Company_8909,user8909@example.com,555-177-6226,Referral,Closed - Converted
First8910,Last8910,Company_8910,user8910@example.com,555-113-6654,Web,Working - Contacted
First8911,Last8911,Company_8911,user8911@example.com,555-146-5025,Web,Open - Not Contacted
First8912,Last8912,Company_8912,user8912@example.com,555-684-4855,Partner,Closed - Converted
First8913,Last8913,Company_8913,user8913@example.com,555-131-7292,Partner,Closed - Converted
First8914,Last8914,Company_8914,user8914@example.com,555-679-7909,Partner,Open - Not Contacted
First8915,Last8915,Company_8915,user8915@example.com,555-560-4367,Referral,Closed - Converted
First8916,Last8916,Company_8916,user8916@example.com,555-919-5794,Partner,Working - Contacted
First8917,Last8917,Company_8917,user8917@example.com,555-955-5941,Web,Closed - Converted
First8918,Last8918,Company_8918,user8918@example.com,555-560-0921,Partner,Working - Contacted
First8919,Last8919,Company_8919,user8919@example.com,555-287-0798,Partner,Open - Not Contacted
First8920,Last8920,Company_8920,user8920@example.com,555-013-2613,Web,Working - Contacted
First8921,Last8921,Company_8921,user8921@example.com,555-871-4670,Web,Working - Contacted
First8922,Last8922,Company_8922,user8922@example.com,555-250-8561,Web,Open - Not Contacted
First8923,Last8923,Company_8923,user8923@example.com,555-317-2941,Referral,Open - Not Contacted
First8924,Last8924,Company_8924,user8924@example.com,555-175-6977,Referral,Open - Not Contacted
First8925,Last8925,Company_8925,user8925@example.com,555-072-6296,Referral,Closed - Converted
First8926,Last8926,Company_8926,user8926@example.com,555-866-1817,Partner,Closed - Converted
First8927,Last8927,Company_8927,user8927@example.com,555-609-9616,Partner,Open - Not Contacted
First8928,Last8928,Company_8928,user8928@example.com,555-586-9205,Partner,Closed - Converted
First8929,Last8929,Company_8929,user8929@example.com,555-284-1186,Partner,Closed - Converted
First8930,Last8930,Company_8930,user8930@example.com,555-056-4153,Partner,Working - Contacted
First8931,Last8931,Company_8931,user8931@example.com,555-248-3293,Partner,Working - Contacted
First8932,Last8932,Company_8932,user8932@example.com,555-691-3234,Web,Open - Not Contacted
First8933,Last8933,Company_8933,user8933@example.com,555-544-2280,Referral,Open - Not Contacted
First8934,Last8934,Company_8934,user8934@example.com,555-454-9707,Partner,Open - Not Contacted
First8935,Last8935,Company_8935,user8935@example.com,555-890-9743,Referral,Open - Not Contacted
First8936,Last8936,Company_8936,user8936@example.com,555-646-1234,Partner,Open - Not Contacted
First8937,Last8937,Company_8937,user8937@example.com,555-291-5265,Partner,Working - Contacted
First8938,Last8938,Company_8938,user8938@example.com,555-945-0472,Partner,Working - Contacted
First8939,Last8939,Company_8939,user8939@example.com,555-871-8335,Referral,Open - Not Contacted
First8940,Last8940,Company_8940,user8940@example.com,555-859-9864,Partner,Open - Not Contacted
First8941,Last8941,Company_8941,user8941@example.com,555-997-3555,Web,Open - Not Contacted
First8942,Last8942,Company_8942,user8942@example.com,555-724-4055,Referral,Open - Not Contacted
First8943,Last8943,Company_8943,user8943@example.com,555-103-8481,Referral,Working - Contacted
First8944,Last8944,Company_8944,user8944@example.com,555-880-2719,Referral,Working - Contacted
First8945,Last8945,Company_8945,user8945@example.com,555-393-4445,Web,Working - Contacted
First8946,Last8946,Company_8946,user8946@example.com,555-977-2319,Partner,Open - Not Contacted
First8947,Last8947,Company_8947,user8947@example.com,555-583-3543,Partner,Working - Contacted
First8948,Last8948,Company_8948,user8948@example.com,555-941-4948,Partner,Closed - Converted
First8949,Last8949,Company_8949,user8949@example.com,555-277-2058,Web,Working - Contacted
First8950,Last8950,Company_8950,user8950@example.com,555-440-9903,Referral,Closed - Converted
First8951,Last8951,Company_8951,user8951@example.com,555-411-1566,Referral,Working - Contacted
First8952,Last8952,Company_8952,user8952@example.com,555-750-7615,Referral,Working - Contacted
First8953,Last8953,Company_8953,user8953@example.com,555-082-9420,Partner,Open - Not Contacted
First8954,Last8954,Company_8954,user8954@example.com,555-438-6083,Web,Working - Contacted
First8955,Last8955,Company_8955,user8955@example.com,555-485-6480,Web,Open - Not Contacted
First8956,Last8956,Company_8956,user8956@example.com,555-739-3568,Partner,Working - Contacted
First8957,Last8957,Company_8957,user8957@example.com,555-008-1804,Partner,Closed - Converted
First8958,Last8958,Company_8958,user8958@example.com,555-990-6733,Web,Working - Contacted
First8959,Last8959,Company_8959,user8959@example.com,555-450-2496,Web,Open - Not Contacted
First8960,Last8960,Company_8960,user8960@example.com,555-099-3861,Web,Open - Not Contacted
First8961,Last8961,Company_8961,user8961@example.com,555-632-0863,Referral,Closed - Converted
First8962,Last8962,Company_8962,user8962@example.com,555-721-2007,Referral,Working - Contacted
First8963,Last8963,Company_8963,user8963@example.com,555-148-9679,Referral,Working - Contacted
First8964,Last8964,Company_8964,user8964@example.com,555-268-6744,Referral,Open - Not Contacted
First8965,Last8965,Company_8965,user8965@example.com,555-909-2848,Referral,Closed - Converted
First8966,Last8966,Company_8966,user8966@example.com,555-345-6821,Partner,Closed - Converted
